Transaction_ID,Transaction_Date,Warehouse_Name,City,Product_Category,Product_Name,Supplier_Name,Batch_Number,Inventory_Type,Quantity_Received,Quantity_Dispatched,Damaged_Units,Missing_Units,Unit_Cost_GBP,Selling_Price_GBP,Storage_Section,Employee_Handling,Dispatch_Status,Delivery_Days,Temperature_Controlled,Stock_Audit_Status,Customer_Returns
TXN102956,03-10-2025,Birmingham Distribution,Leeds,Pharma,Bandages,Britannia Pharma,BATCH-7326,Inbound,731,528,5,13,662.98,976.11,A2,Amelia Clark,Delayed,10,Yes,Passed,12
TXN102957,26-03-2026,Birmingham Distribution,Liverpool,Grocery,Cereal,Sainsbury Logistics,BATCH-3263,Outbound,549,24,13,16,520.46,806.61,B1,Amelia Clark,Delayed,8,Yes,Passed,14
TXN102958,11-03-2025,Newcastle Depot,Leeds,Home Appliances,Vacuum Cleaner,Prime Wholesale UK,BATCH-6688,Inbound,452,282,5,5,411.78,482.94,C1,Jack Taylor,Slightly Delayed,6,No,Failed,9
TXN102959,28-10-2025,London Central Hub,Bristol,Electronics,Monitor,London Trade Corp,BATCH-3990,Outbound,484,179,13,8,326.28,359.71,B2,George Brown,Delayed,8,Yes,Passed,20
TXN102960,02-05-2026,Glasgow Warehouse,London,Grocery,Coffee,Prime Wholesale UK,BATCH-8910,Outbound,356,157,34,7,336.92,458.87,C1,Emily Harris,Delayed,10,Yes,Passed,22
TXN102961,10-02-2026,Manchester Storage,Bristol,Home Appliances,Mixer,Sainsbury Logistics,BATCH-4067,Inbound,811,349,28,0,1094.38,1528.26,C1,Noah Wilson,Slightly Delayed,6,No,Passed,14
TXN102962,10-05-2026,Manchester Storage,Glasgow,Electronics,Smartphone,Sainsbury Logistics,BATCH-9500,Inbound,677,312,35,15,202.19,295.72,A1,Charlie Davies,Delayed,10,No,Passed,17
TXN102963,14-03-2026,Birmingham Distribution,Birmingham,Grocery,Rice Pack,Tesco Supply Ltd,BATCH-3119,Outbound,930,593,3,16,214.84,345.29,B1,Harry Johnson,Delayed,9,Yes,Passed,20
TXN102964,11-02-2025,Birmingham Distribution,Newcastle,Home Appliances,Microwave,Sainsbury Logistics,BATCH-1184,Inbound,835,167,12,20,417.88,535.5,C2,Harry Johnson,Delayed,10,Yes,Passed,0
TXN102965,06-04-2026,Glasgow Warehouse,Leeds,Grocery,Cooking Oil,UK Retail Goods,BATCH-3766,Outbound,540,159,23,14,688.75,1138.34,A1,Noah Wilson,Delayed,9,Yes,Passed,5
TXN102966,31-01-2026,Newcastle Depot,Manchester,Pharma,Paracetamol,London Trade Corp,BATCH-1806,Outbound,614,24,29,15,772.0,855.98,C2,George Brown,Delayed,8,No,Passed,12
TXN102967,01-03-2025,Manchester Storage,Birmingham,Electronics,Keyboard,Sainsbury Logistics,BATCH-9359,Outbound,572,398,36,5,1146.71,1301.5,D1,Oliver Smith,Slightly Delayed,6,Yes,Failed,18
TXN102968,26-02-2025,London Central Hub,Liverpool,Home Appliances,Air Fryer,Northern Supply Chain,BATCH-5844,Outbound,756,316,36,8,1102.4,1291.97,B2,Emily Harris,Delayed,8,Yes,Passed,22
TXN102969,24-09-2025,Leeds Fulfillment,Liverpool,Pharma,Paracetamol,Sainsbury Logistics,BATCH-8234,Outbound,822,128,9,10,724.63,1013.21,D2,Harry Johnson,Slightly Delayed,5,No,Passed,9
TXN102970,11-02-2025,Leeds Fulfillment,Newcastle,Grocery,Cereal,Prime Wholesale UK,BATCH-1845,Inbound,756,367,39,19,911.82,1209.82,D2,Harry Johnson,Delayed,8,Yes,Passed,23
TXN102971,18-03-2025,Newcastle Depot,Birmingham,Electronics,Tablet,UK Retail Goods,BATCH-5353,Inbound,425,116,14,12,978.65,1694.94,C2,Harry Johnson,Delayed,10,No,Passed,10
TXN102972,29-01-2025,Manchester Storage,Glasgow,Home Appliances,Air Fryer,Britannia Pharma,BATCH-3388,Inbound,480,146,7,20,330.15,414.3,A2,Charlie Davies,Delayed,8,No,Passed,19
TXN102973,16-04-2025,Bristol Supply Hub,Bristol,Electronics,Keyboard,Britannia Pharma,BATCH-9990,Inbound,201,201,24,10,807.34,1077.85,C1,Noah Wilson,Delayed,8,Yes,Passed,6
TXN102974,27-02-2026,Bristol Supply Hub,Liverpool,Fashion,Sneakers,Sainsbury Logistics,BATCH-3968,Outbound,73,68,0,2,682.35,778.33,C1,Noah Wilson,On Time,2,Yes,Passed,12
TXN102975,03-03-2025,Newcastle Depot,Glasgow,Pharma,Cough Syrup,London Trade Corp,BATCH-2065,Outbound,991,602,20,2,800.9,1221.77,A2,Charlie Davies,Delayed,9,No,Passed,7
TXN102976,05-05-2026,London Central Hub,Leeds,Fashion,Handbag,Britannia Pharma,BATCH-1809,Inbound,621,61,13,8,443.79,709.88,A2,Oliver Smith,Delayed,9,Yes,Passed,13
TXN102977,24-04-2026,Liverpool Logistics,Manchester,Home Appliances,Microwave,Northern Supply Chain,BATCH-8710,Inbound,460,333,34,2,725.44,1154.22,D1,Amelia Clark,Slightly Delayed,4,No,Failed,0
TXN102978,02-12-2025,Leeds Fulfillment,London,Grocery,Rice Pack,ASDA Distribution,BATCH-1986,Outbound,507,197,0,10,678.89,1019.86,D2,Harry Johnson,On Time,1,Yes,Failed,18
TXN102979,06-11-2025,London Central Hub,Bristol,Electronics,Monitor,London Trade Corp,BATCH-4524,Outbound,688,404,23,3,26.1,43.41,C1,Jack Taylor,Slightly Delayed,6,No,Passed,22
TXN102980,17-07-2025,Glasgow Warehouse,Leeds,Pharma,Vitamin Tablets,UK Retail Goods,BATCH-5190,Outbound,658,212,5,16,440.36,744.02,A2,George Brown,Delayed,7,No,Passed,16
TXN102981,01-04-2025,Newcastle Depot,London,Home Appliances,Mixer,UK Retail Goods,BATCH-1374,Outbound,57,50,40,20,891.06,1524.81,A2,Emily Harris,Slightly Delayed,4,No,Passed,4
TXN102982,29-11-2025,Newcastle Depot,Newcastle,Grocery,Cooking Oil,Northern Supply Chain,BATCH-2613,Outbound,384,191,33,17,141.2,219.25,A2,Oliver Smith,Delayed,10,No,Passed,16
TXN102983,01-02-2025,Birmingham Distribution,Glasgow,Pharma,Cough Syrup,Prime Wholesale UK,BATCH-7738,Outbound,179,87,24,14,524.51,833.94,D2,Harry Johnson,On Time,1,Yes,Passed,10
TXN102984,14-02-2025,Manchester Storage,Leeds,Pharma,Cough Syrup,Tesco Supply Ltd,BATCH-2093,Outbound,945,378,34,9,957.92,1349.05,A1,Oliver Smith,Slightly Delayed,6,No,Passed,9
TXN102985,01-03-2026,Glasgow Warehouse,Liverpool,Pharma,Cough Syrup,Prime Wholesale UK,BATCH-4556,Inbound,926,605,27,5,780.75,1363.61,D2,Amelia Clark,On Time,3,No,Passed,23
TXN102986,23-02-2025,Glasgow Warehouse,Newcastle,Fashion,T-Shirt,Prime Wholesale UK,BATCH-1148,Outbound,415,379,9,8,774.9,950.97,C2,Harry Johnson,Slightly Delayed,4,Yes,Passed,4
TXN102987,22-01-2025,Bristol Supply Hub,London,Pharma,Cough Syrup,ASDA Distribution,BATCH-3278,Inbound,825,79,30,14,663.04,931.5,D2,Harry Johnson,Slightly Delayed,6,No,Passed,13
TXN102988,25-08-2025,Newcastle Depot,Birmingham,Grocery,Cooking Oil,Northern Supply Chain,BATCH-6624,Outbound,927,641,14,11,220.35,307.09,A2,Noah Wilson,On Time,2,Yes,Failed,25
TXN102989,12-02-2025,Birmingham Distribution,Liverpool,Fashion,Jacket,UK Retail Goods,BATCH-3172,Inbound,244,105,16,4,990.97,1728.55,A1,George Brown,On Time,1,No,Passed,21
TXN102990,19-04-2026,Glasgow Warehouse,Liverpool,Grocery,Rice Pack,UK Retail Goods,BATCH-2854,Inbound,332,224,30,9,25.4,36.0,C2,Amelia Clark,Delayed,9,No,Passed,22
TXN102991,02-02-2026,Liverpool Logistics,Liverpool,Home Appliances,Vacuum Cleaner,Northern Supply Chain,BATCH-5713,Inbound,381,232,11,17,1058.75,1416.23,A2,Charlie Davies,On Time,2,Yes,Passed,22
TXN102992,29-11-2025,London Central Hub,Liverpool,Home Appliances,Air Fryer,Sainsbury Logistics,BATCH-3637,Inbound,309,206,33,14,903.25,1232.71,D1,Oliver Smith,Slightly Delayed,4,No,Passed,0
TXN102993,05-04-2026,Glasgow Warehouse,Manchester,Electronics,Keyboard,Sainsbury Logistics,BATCH-2701,Inbound,209,41,21,10,589.78,1048.76,B2,Jack Taylor,On Time,2,Yes,Passed,20
TXN102994,19-11-2025,Newcastle Depot,Bristol,Electronics,Monitor,Northern Supply Chain,BATCH-7173,Inbound,638,94,37,9,323.05,513.05,C2,Noah Wilson,Slightly Delayed,6,No,Passed,14
TXN102995,21-12-2025,Newcastle Depot,Glasgow,Electronics,Laptop,Northern Supply Chain,BATCH-6644,Inbound,547,145,8,1,277.64,494.93,B2,Oliver Smith,Delayed,8,Yes,Passed,4
TXN102996,27-04-2025,Liverpool Logistics,Glasgow,Grocery,Coffee,ASDA Distribution,BATCH-8399,Inbound,232,53,14,14,114.42,205.26,A2,Harry Johnson,Slightly Delayed,5,Yes,Failed,10
TXN102997,04-08-2025,Bristol Supply Hub,Leeds,Grocery,Cereal,Sainsbury Logistics,BATCH-1777,Inbound,215,133,0,19,1117.72,1682.04,A2,Emily Harris,On Time,1,Yes,Passed,2
TXN102998,06-04-2025,London Central Hub,Leeds,Electronics,Laptop,London Trade Corp,BATCH-7341,Outbound,91,34,1,8,473.87,537.2,D1,Charlie Davies,Slightly Delayed,6,Yes,Passed,0
TXN102999,24-08-2025,Liverpool Logistics,Birmingham,Grocery,Cereal,Tesco Supply Ltd,BATCH-3728,Outbound,912,631,22,6,569.25,878.37,B2,George Brown,On Time,3,No,Passed,8
TXN103000,11-06-2025,Glasgow Warehouse,Birmingham,Home Appliances,Mixer,ASDA Distribution,BATCH-5199,Outbound,553,439,38,13,431.49,617.54,B2,Harry Johnson,Delayed,7,Yes,Passed,20
TXN103001,01-05-2026,London Central Hub,Leeds,Pharma,Cough Syrup,Prime Wholesale UK,BATCH-9915,Inbound,750,262,16,14,317.65,505.82,B1,George Brown,On Time,2,Yes,Passed,6
TXN103002,02-10-2025,Glasgow Warehouse,Bristol,Pharma,Cough Syrup,Britannia Pharma,BATCH-5935,Outbound,699,606,18,8,547.65,910.76,A2,Jack Taylor,Slightly Delayed,5,Yes,Passed,3
TXN103003,03-09-2025,Liverpool Logistics,Manchester,Pharma,Bandages,Britannia Pharma,BATCH-4838,Inbound,193,178,37,2,311.79,425.78,D2,Amelia Clark,On Time,1,No,Passed,21
TXN103004,04-04-2026,Manchester Storage,Liverpool,Fashion,Jacket,Prime Wholesale UK,BATCH-3831,Inbound,834,155,13,19,425.16,546.23,D1,Emily Harris,On Time,3,No,Passed,20
TXN103005,11-05-2025,Bristol Supply Hub,Birmingham,Grocery,Rice Pack,Tesco Supply Ltd,BATCH-8845,Outbound,685,491,35,0,293.23,448.08,B2,Harry Johnson,Slightly Delayed,4,Yes,Passed,24
TXN103006,29-03-2026,Glasgow Warehouse,London,Home Appliances,Vacuum Cleaner,Prime Wholesale UK,BATCH-4870,Outbound,612,181,33,18,988.65,1440.52,C2,Charlie Davies,Slightly Delayed,4,Yes,Failed,11
TXN103007,24-08-2025,Glasgow Warehouse,Bristol,Electronics,Monitor,Northern Supply Chain,BATCH-3638,Inbound,571,141,22,3,823.2,1058.29,D2,Amelia Clark,On Time,3,Yes,Failed,21
TXN103008,29-07-2025,Glasgow Warehouse,Manchester,Fashion,Jeans,Britannia Pharma,BATCH-8411,Outbound,367,137,32,3,1150.26,1510.88,B2,Oliver Smith,Slightly Delayed,6,Yes,Failed,9
TXN103009,14-02-2026,Birmingham Distribution,Birmingham,Pharma,Bandages,Sainsbury Logistics,BATCH-2202,Outbound,817,237,15,17,317.62,421.49,A2,Noah Wilson,Slightly Delayed,6,Yes,Passed,4
TXN103010,13-01-2025,Birmingham Distribution,Birmingham,Electronics,Smartphone,Sainsbury Logistics,BATCH-1648,Inbound,947,641,15,1,666.64,976.15,C1,Harry Johnson,Slightly Delayed,4,No,Failed,13
TXN103011,26-03-2025,Bristol Supply Hub,Newcastle,Fashion,Handbag,Britannia Pharma,BATCH-1989,Inbound,499,43,25,16,245.58,364.25,A1,Emily Harris,Delayed,9,No,Passed,7
TXN103012,10-01-2025,Birmingham Distribution,Manchester,Pharma,Cough Syrup,UK Retail Goods,BATCH-6967,Outbound,644,439,11,11,800.55,1215.54,B2,Oliver Smith,Delayed,10,Yes,Passed,5
TXN103013,01-02-2025,Glasgow Warehouse,Bristol,Pharma,Vitamin Tablets,Britannia Pharma,BATCH-5759,Inbound,308,121,27,8,469.66,707.8,B2,Harry Johnson,Delayed,8,No,Passed,16
TXN103014,03-04-2025,Glasgow Warehouse,Glasgow,Grocery,Cooking Oil,London Trade Corp,BATCH-4720,Inbound,172,38,39,8,1092.13,1453.99,A2,Amelia Clark,Delayed,8,No,Passed,11
TXN103015,22-02-2026,Bristol Supply Hub,London,Pharma,Paracetamol,Prime Wholesale UK,BATCH-3604,Inbound,207,119,38,9,959.16,1064.3,C1,Noah Wilson,Delayed,9,Yes,Passed,25
TXN103016,20-11-2025,Birmingham Distribution,Glasgow,Home Appliances,Air Fryer,Britannia Pharma,BATCH-6105,Inbound,947,417,32,18,636.46,743.75,A1,Charlie Davies,Delayed,7,Yes,Passed,21
TXN103017,01-12-2025,Newcastle Depot,Birmingham,Grocery,Tea Bags,Prime Wholesale UK,BATCH-5271,Inbound,155,85,6,13,995.61,1745.26,A1,Oliver Smith,Slightly Delayed,4,No,Passed,1
TXN103018,31-08-2025,Manchester Storage,London,Grocery,Cereal,Britannia Pharma,BATCH-9320,Outbound,350,22,28,18,738.45,929.53,A2,Charlie Davies,Delayed,8,Yes,Passed,23
TXN103019,23-02-2025,Newcastle Depot,Manchester,Pharma,Cough Syrup,Britannia Pharma,BATCH-1103,Outbound,224,95,35,14,629.64,971.59,D2,Charlie Davies,Slightly Delayed,5,Yes,Passed,10
TXN103020,20-11-2025,London Central Hub,Manchester,Fashion,Handbag,Northern Supply Chain,BATCH-9577,Outbound,652,184,8,18,141.99,220.38,A1,Jack Taylor,Delayed,8,No,Passed,12
TXN103021,06-06-2025,Glasgow Warehouse,Birmingham,Grocery,Cooking Oil,Britannia Pharma,BATCH-3270,Outbound,61,59,37,9,567.78,879.37,D1,Emily Harris,On Time,2,No,Passed,8
TXN103022,12-10-2025,Bristol Supply Hub,Liverpool,Electronics,Monitor,Prime Wholesale UK,BATCH-2660,Outbound,394,143,28,8,1101.57,1778.47,C1,Noah Wilson,Delayed,8,No,Passed,2
TXN103023,09-06-2025,Newcastle Depot,Manchester,Electronics,Laptop,Northern Supply Chain,BATCH-9554,Outbound,464,432,33,11,707.25,961.91,C1,Emily Harris,On Time,3,Yes,Passed,10
TXN103024,14-01-2025,Liverpool Logistics,Manchester,Fashion,Jeans,Britannia Pharma,BATCH-2107,Outbound,329,124,11,10,109.93,130.35,A2,Oliver Smith,On Time,2,Yes,Passed,2
TXN103025,10-06-2025,Bristol Supply Hub,Manchester,Grocery,Rice Pack,Britannia Pharma,BATCH-3121,Inbound,875,103,29,9,563.56,896.17,A1,George Brown,On Time,2,Yes,Passed,5
TXN103026,18-09-2025,Newcastle Depot,London,Pharma,Cough Syrup,Sainsbury Logistics,BATCH-8558,Outbound,872,730,34,4,318.87,524.78,D2,Jack Taylor,On Time,1,Yes,Failed,13
TXN103027,17-07-2025,Manchester Storage,Glasgow,Pharma,Vitamin Tablets,Britannia Pharma,BATCH-7528,Outbound,387,160,11,9,816.34,932.69,D1,George Brown,On Time,3,Yes,Passed,15
TXN103028,28-11-2025,London Central Hub,Bristol,Grocery,Cereal,UK Retail Goods,BATCH-4409,Outbound,520,96,8,7,842.44,1351.37,C1,Charlie Davies,Delayed,9,Yes,Passed,18
TXN103029,19-12-2025,Glasgow Warehouse,Bristol,Fashion,Sneakers,Tesco Supply Ltd,BATCH-3267,Outbound,945,930,2,17,211.01,364.1,C1,Oliver Smith,On Time,1,Yes,Passed,14
TXN103030,13-11-2025,Manchester Storage,Leeds,Home Appliances,Vacuum Cleaner,Prime Wholesale UK,BATCH-1904,Outbound,479,374,8,12,664.86,1153.76,C1,Emily Harris,Slightly Delayed,5,No,Failed,2
TXN103031,05-03-2026,London Central Hub,Birmingham,Pharma,Vitamin Tablets,UK Retail Goods,BATCH-9479,Inbound,967,522,40,19,204.25,352.49,A1,Oliver Smith,On Time,1,Yes,Passed,21
TXN103032,17-11-2025,Glasgow Warehouse,Glasgow,Grocery,Cereal,UK Retail Goods,BATCH-1078,Inbound,533,28,26,20,580.66,960.75,B1,George Brown,On Time,3,Yes,Passed,3
TXN103033,24-02-2026,Liverpool Logistics,Birmingham,Grocery,Cereal,Sainsbury Logistics,BATCH-4729,Inbound,610,125,25,19,29.95,49.61,D2,George Brown,Slightly Delayed,6,Yes,Passed,9
TXN103034,11-05-2025,Leeds Fulfillment,Birmingham,Pharma,Vitamin Tablets,Sainsbury Logistics,BATCH-4516,Inbound,324,56,25,1,621.32,925.35,B1,George Brown,On Time,2,No,Passed,13
TXN103035,28-01-2026,Liverpool Logistics,Birmingham,Fashion,Jacket,ASDA Distribution,BATCH-4930,Inbound,666,617,36,14,101.89,148.33,D2,Charlie Davies,On Time,2,Yes,Passed,2
TXN103036,01-01-2026,Leeds Fulfillment,Newcastle,Pharma,Cough Syrup,Britannia Pharma,BATCH-5165,Inbound,727,385,19,8,538.69,650.76,B1,Charlie Davies,On Time,1,No,Passed,6
TXN103037,06-03-2026,Liverpool Logistics,Birmingham,Electronics,Tablet,Tesco Supply Ltd,BATCH-1855,Outbound,553,279,32,11,779.06,1143.08,A1,Noah Wilson,Delayed,8,Yes,Passed,20
TXN103038,25-10-2025,Newcastle Depot,Manchester,Fashion,T-Shirt,London Trade Corp,BATCH-8664,Inbound,299,242,24,15,913.74,1615.5,B2,Noah Wilson,Slightly Delayed,6,No,Passed,7
TXN103039,14-04-2026,London Central Hub,Glasgow,Home Appliances,Vacuum Cleaner,Northern Supply Chain,BATCH-5742,Outbound,560,58,11,7,643.33,1126.58,D1,Harry Johnson,Delayed,10,Yes,Failed,14
TXN103040,04-10-2025,Glasgow Warehouse,Birmingham,Home Appliances,Mixer,Sainsbury Logistics,BATCH-5295,Inbound,207,193,2,14,728.69,1006.01,D2,Charlie Davies,Slightly Delayed,5,No,Passed,3
TXN103041,02-02-2025,Glasgow Warehouse,Glasgow,Fashion,Jeans,London Trade Corp,BATCH-7413,Outbound,969,477,9,1,99.25,168.3,D2,Jack Taylor,On Time,1,No,Passed,7
TXN103042,09-02-2026,London Central Hub,Newcastle,Pharma,Paracetamol,ASDA Distribution,BATCH-7530,Outbound,94,73,29,9,1040.47,1334.19,D2,Oliver Smith,Delayed,10,Yes,Passed,0
TXN103043,14-10-2025,Leeds Fulfillment,Manchester,Grocery,Coffee,Prime Wholesale UK,BATCH-2972,Outbound,819,609,8,7,811.04,1306.83,C2,Oliver Smith,On Time,1,Yes,Passed,19
TXN103044,23-02-2025,Liverpool Logistics,Newcastle,Grocery,Rice Pack,UK Retail Goods,BATCH-2791,Inbound,845,255,32,0,232.5,315.83,C2,Oliver Smith,Slightly Delayed,4,No,Passed,17
TXN103045,25-08-2025,Birmingham Distribution,Birmingham,Home Appliances,Mixer,Prime Wholesale UK,BATCH-9604,Inbound,839,651,34,15,843.61,1261.71,B1,Noah Wilson,Delayed,10,No,Passed,6
TXN103046,15-10-2025,Liverpool Logistics,London,Home Appliances,Mixer,UK Retail Goods,BATCH-9893,Inbound,694,59,26,5,42.32,74.73,D1,Harry Johnson,Delayed,8,No,Passed,17
TXN103047,20-05-2025,Manchester Storage,Manchester,Fashion,T-Shirt,London Trade Corp,BATCH-2341,Inbound,90,79,24,19,1139.03,1850.75,A2,Charlie Davies,Slightly Delayed,5,No,Passed,21
TXN103048,16-09-2025,Newcastle Depot,Birmingham,Grocery,Tea Bags,London Trade Corp,BATCH-9243,Outbound,846,199,20,10,1066.0,1343.15,B1,Noah Wilson,On Time,2,Yes,Passed,4
TXN103049,28-02-2025,Birmingham Distribution,Newcastle,Grocery,Tea Bags,Sainsbury Logistics,BATCH-4954,Inbound,999,966,11,15,831.1,1397.89,A2,Jack Taylor,On Time,3,Yes,Passed,9
TXN103050,11-02-2026,Birmingham Distribution,Newcastle,Electronics,Monitor,Prime Wholesale UK,BATCH-8637,Inbound,442,139,34,5,504.45,709.96,C1,Amelia Clark,Slightly Delayed,6,Yes,Passed,11
TXN103051,11-11-2025,Liverpool Logistics,Leeds,Grocery,Coffee,Northern Supply Chain,BATCH-9256,Outbound,453,394,21,20,1088.16,1415.16,A2,Amelia Clark,On Time,1,No,Passed,24
TXN103052,19-07-2025,Glasgow Warehouse,Liverpool,Fashion,Jeans,Tesco Supply Ltd,BATCH-9908,Inbound,678,148,36,2,917.12,1317.17,A2,Oliver Smith,Slightly Delayed,4,Yes,Passed,1
TXN103053,15-04-2025,Leeds Fulfillment,Manchester,Fashion,T-Shirt,Prime Wholesale UK,BATCH-1780,Inbound,603,262,7,16,998.96,1208.28,B1,George Brown,Delayed,7,No,Passed,1
TXN103054,29-11-2025,Glasgow Warehouse,Leeds,Home Appliances,Mixer,London Trade Corp,BATCH-5646,Outbound,689,223,14,19,810.5,982.83,D2,George Brown,Slightly Delayed,5,No,Passed,16
TXN103055,18-04-2026,Newcastle Depot,Leeds,Fashion,Handbag,Tesco Supply Ltd,BATCH-7685,Outbound,906,198,18,9,957.49,1600.46,D1,Emily Harris,Delayed,8,No,Passed,4
TXN103056,08-04-2025,Manchester Storage,Birmingham,Electronics,Monitor,London Trade Corp,BATCH-4347,Inbound,173,75,30,13,733.09,1079.34,D2,Emily Harris,On Time,3,Yes,Passed,19
TXN103057,11-06-2025,Manchester Storage,Glasgow,Electronics,Tablet,Northern Supply Chain,BATCH-8835,Inbound,562,98,11,2,1131.38,1955.93,A1,George Brown,Slightly Delayed,4,No,Passed,5
TXN103058,13-02-2026,Leeds Fulfillment,Leeds,Grocery,Coffee,UK Retail Goods,BATCH-8983,Inbound,824,773,6,19,243.73,322.17,B1,Jack Taylor,On Time,3,Yes,Failed,23
TXN103059,16-10-2025,Birmingham Distribution,Manchester,Electronics,Tablet,Sainsbury Logistics,BATCH-5778,Outbound,413,376,8,1,56.54,71.91,D1,Amelia Clark,On Time,1,No,Failed,25
TXN103060,26-01-2025,Liverpool Logistics,Newcastle,Fashion,Handbag,London Trade Corp,BATCH-2316,Inbound,261,26,12,3,590.78,896.64,D2,Amelia Clark,Slightly Delayed,5,No,Passed,16
TXN103061,16-03-2026,Manchester Storage,Leeds,Electronics,Smartphone,London Trade Corp,BATCH-2118,Inbound,804,688,6,19,884.86,1279.74,A1,Jack Taylor,Delayed,10,No,Failed,11
TXN103062,29-05-2025,Glasgow Warehouse,Liverpool,Grocery,Cereal,Britannia Pharma,BATCH-1893,Inbound,394,66,36,8,51.85,91.01,A1,Emily Harris,Delayed,9,No,Passed,5
TXN103063,30-08-2025,Glasgow Warehouse,London,Home Appliances,Air Fryer,Sainsbury Logistics,BATCH-3862,Outbound,774,642,39,15,201.69,343.8,B2,Harry Johnson,Slightly Delayed,6,Yes,Passed,24
TXN103064,21-04-2026,London Central Hub,Liverpool,Grocery,Tea Bags,Tesco Supply Ltd,BATCH-8420,Outbound,222,115,17,9,814.55,1221.07,B1,Charlie Davies,Slightly Delayed,6,No,Passed,25
TXN103065,08-04-2025,Newcastle Depot,Glasgow,Fashion,T-Shirt,ASDA Distribution,BATCH-7670,Inbound,500,96,15,19,453.32,710.3,A1,Amelia Clark,Delayed,9,No,Passed,5
TXN103066,24-08-2025,Birmingham Distribution,Birmingham,Fashion,T-Shirt,ASDA Distribution,BATCH-9184,Outbound,686,326,0,19,834.97,1407.12,C1,Oliver Smith,On Time,1,Yes,Passed,12
TXN103067,10-02-2025,Glasgow Warehouse,Bristol,Electronics,Smartphone,London Trade Corp,BATCH-1316,Outbound,699,384,19,8,35.33,56.62,C1,Jack Taylor,Delayed,10,Yes,Failed,20
TXN103068,30-12-2025,Liverpool Logistics,Glasgow,Pharma,Vitamin Tablets,ASDA Distribution,BATCH-2343,Outbound,877,149,34,7,1005.3,1607.66,C1,Amelia Clark,On Time,1,Yes,Passed,13
TXN103069,31-08-2025,Leeds Fulfillment,Liverpool,Home Appliances,Vacuum Cleaner,London Trade Corp,BATCH-2718,Outbound,997,573,2,11,648.97,891.79,C2,Noah Wilson,On Time,1,Yes,Passed,14
TXN103070,13-04-2025,Manchester Storage,Leeds,Grocery,Tea Bags,Prime Wholesale UK,BATCH-7505,Inbound,940,87,2,17,809.64,1039.52,B1,Amelia Clark,Delayed,7,No,Failed,1
TXN103071,08-12-2025,Manchester Storage,Bristol,Home Appliances,Air Fryer,Northern Supply Chain,BATCH-9437,Inbound,418,191,32,10,237.45,339.77,D1,Charlie Davies,Delayed,10,Yes,Passed,3
TXN103072,18-09-2025,Leeds Fulfillment,Glasgow,Home Appliances,Air Fryer,Prime Wholesale UK,BATCH-5672,Outbound,342,175,30,6,950.51,1101.12,D2,Oliver Smith,Delayed,8,No,Passed,1
TXN103073,18-03-2026,Liverpool Logistics,Birmingham,Home Appliances,Microwave,Prime Wholesale UK,BATCH-6982,Outbound,805,367,35,16,805.46,1061.95,A2,Harry Johnson,Slightly Delayed,6,No,Passed,13
TXN103074,24-03-2025,Manchester Storage,London,Pharma,Vitamin Tablets,London Trade Corp,BATCH-3060,Outbound,534,484,3,2,1116.82,1497.65,B1,Oliver Smith,Delayed,7,Yes,Passed,17
TXN103075,21-01-2025,Bristol Supply Hub,Leeds,Pharma,Cough Syrup,UK Retail Goods,BATCH-3632,Inbound,457,141,6,13,864.27,1416.65,D2,Charlie Davies,Delayed,7,No,Passed,22
TXN103076,08-05-2025,Glasgow Warehouse,Leeds,Home Appliances,Vacuum Cleaner,London Trade Corp,BATCH-3696,Inbound,577,553,12,7,275.95,320.72,A1,Amelia Clark,Delayed,10,No,Passed,13
TXN103077,18-10-2025,Birmingham Distribution,Manchester,Pharma,Vitamin Tablets,Tesco Supply Ltd,BATCH-1643,Inbound,314,275,39,14,1099.76,1801.64,B2,George Brown,On Time,1,No,Passed,12
TXN103078,07-06-2025,Manchester Storage,Bristol,Fashion,Jacket,Sainsbury Logistics,BATCH-9096,Outbound,527,307,0,16,862.45,1446.76,D1,Charlie Davies,Slightly Delayed,5,Yes,Passed,4
TXN103079,01-03-2025,Liverpool Logistics,Glasgow,Home Appliances,Microwave,UK Retail Goods,BATCH-8479,Outbound,832,185,22,1,910.79,1100.13,B1,Emily Harris,Delayed,10,Yes,Passed,18
TXN103080,19-04-2025,Manchester Storage,London,Fashion,T-Shirt,Prime Wholesale UK,BATCH-1728,Inbound,813,423,7,12,204.83,244.86,D2,Emily Harris,Slightly Delayed,4,No,Passed,9
TXN103081,07-09-2025,London Central Hub,Newcastle,Fashion,Jacket,UK Retail Goods,BATCH-2559,Inbound,602,246,18,17,1092.65,1404.85,B2,Noah Wilson,On Time,2,Yes,Passed,10
